i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,2.193919e+02,5.374109,5.834810,1.036315,-8.594794e+04,-9.331591e+04,-1.657375e+04,5.115435e-01,1.122285e+02
1,5.712334e+02,1.312008,6.641518,-4.262496,-3.385804e+04,-1.713929e+05,1.099992e+05,9.413081e-01,5.377066e+02
2,6.087966e+02,7.322249,-3.185409,-0.487684,-1.950740e+05,8.486331e+04,1.299252e+04,8.971108e-01,5.461580e+02
3,7.165726e+02,7.778017,1.716650,-0.745365,-2.248110e+05,-4.961700e+04,2.154356e+04,9.207194e-01,6.597623e+02
4,7.540476e+02,1.665659,0.080629,7.824262,-4.938603e+04,-2.390624e+03,-2.319858e+05,0.000000e+00,0.000000e+00
5,9.168240e+02,-0.671056,-1.599362,-7.809720,2.193919e+04,5.228878e+04,2.553272e+05,1.571972e+00,1.441222e+03
6,9.220391e+02,-6.981656,-1.192689,-3.719406,2.289031e+05,3.910394e+04,1.219458e+05,0.000000e+00,0.000000e+00
7,1.098438e+03,-1.641088,-5.182342,-5.869426,5.872705e+04,1.854524e+05,2.100400e+05,1.436911e+00,1.578357e+03
8,1.134747e+03,6.560286,2.016607,4.110467,-2.386113e+05,-7.334819e+04,-1.495063e+05,1.898912e-01,2.154786e+02
9,1.140980e+03,0.293739,-7.288808,3.284355,-1.071322e+04,2.658363e+05,-1.197865e+05,9.749710e-01,1.112423e+03
10,1.168893e+03,5.563296,-0.612415,-5.716177,-2.053706e+05,2.260745e+04,2.110142e+05,1.575693e+00,1.841817e+03
11,1.179346e+03,2.544165,1.250060,-7.480947,-9.433756e+04,-4.635219e+04,2.773933e+05,1.545626e+00,1.822828e+03
12,1.200890e+03,-7.351896,3.104337,0.559205,2.750868e+05,-1.161554e+05,-2.092386e+04,3.926955e-58,4.715843e-55
13,1.293965e+03,-0.622884,3.947690,6.930206,2.419286e+04,-1.533285e+05,-2.691697e+05,0.000000e+00,0.000000e+00
14,1.381479e+03,1.210798,-0.907235,7.855628,-4.859176e+04,3.640916e+04,-3.152620e+05,9.479840e-01,1.309620e+03
15,1.549334e+03,-6.738847,-0.191557,4.307116,2.864025e+05,8.141230e+03,-1.830534e+05,0.000000e+00,0.000000e+00
16,1.683249e+03,-2.248000,0.085118,7.677190,9.958392e+04,-3.770614e+03,-3.400910e+05,0.000000e+00,0.000000e+00
