i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.147321e+02,5.374109,5.834810,1.036315,-1.794225e+04,-1.948037e+04,-3.459890e+03,0.000000e+00,0.000000e+00
1,1.298968e+02,1.312008,6.641518,-4.262496,-4.660834e+03,-2.359362e+04,1.514228e+04,0.000000e+00,0.000000e+00
2,1.514980e+02,7.322249,-3.185409,-0.487684,-2.809157e+04,1.222072e+04,1.870984e+03,0.000000e+00,0.000000e+00
3,1.810215e+02,7.778017,1.716650,-0.745365,-3.261835e+04,-7.199044e+03,3.125805e+03,8.707517e-01,1.576248e+02
4,1.900671e+02,1.665659,0.080629,7.824262,-7.157604e+03,-3.464773e+02,-3.362211e+04,0.000000e+00,0.000000e+00
5,1.987340e+02,-0.671056,-1.599362,-7.809720,2.948649e+03,7.027664e+03,3.431623e+04,0.000000e+00,0.000000e+00
6,2.210793e+02,-6.981656,-1.192689,-3.719406,3.235643e+04,5.527507e+03,1.723755e+04,0.000000e+00,0.000000e+00
7,2.236128e+02,-1.641088,-5.182342,-5.869426,7.649062e+03,2.415475e+04,2.735722e+04,0.000000e+00,0.000000e+00
8,2.557731e+02,6.560286,2.016607,4.110467,-3.270230e+04,-1.005256e+04,-2.049022e+04,0.000000e+00,0.000000e+00
9,3.029918e+02,0.293739,-7.288808,3.284355,-1.593697e+03,3.954577e+04,-1.781942e+04,0.000000e+00,0.000000e+00
10,3.470498e+02,5.563296,-0.612415,-5.716177,-3.230399e+04,3.556063e+03,3.319171e+04,0.000000e+00,0.000000e+00
11,3.619737e+02,2.544165,1.250060,-7.480947,-1.508731e+04,-7.413061e+03,4.436323e+04,0.000000e+00,0.000000e+00
12,3.747193e+02,-7.351896,3.104337,0.559205,4.435887e+04,-1.873052e+04,-3.374057e+03,0.000000e+00,0.000000e+00
13,3.796908e+02,-0.622884,3.947690,6.930206,3.783122e+03,-2.397652e+04,-4.209100e+04,0.000000e+00,0.000000e+00
14,4.085852e+02,1.210798,-0.907235,7.855628,-7.628536e+03,5.715962e+03,-4.949374e+04,0.000000e+00,0.000000e+00
15,4.134378e+02,-6.738847,-0.191557,4.307116,4.270894e+04,1.214037e+03,-2.729730e+04,0.000000e+00,0.000000e+00
16,4.218013e+02,-2.248000,0.085118,7.677190,1.439058e+04,-5.448805e+02,-4.914556e+04,0.000000e+00,0.000000e+00
17,4.328958e+02,6.687549,3.341530,2.847957,-4.336973e+04,-2.167031e+04,-1.846941e+04,1.786397e+00,7.733236e+02
18,4.535088e+02,6.812767,-4.097687,0.891717,-4.522145e+04,2.719942e+04,-5.918994e+03,0.000000e+00,0.000000e+00
19,4.674026e+02,5.027028,1.636314,-6.004287,-3.387544e+04,-1.102656e+04,4.046085e+04,0.000000e+00,0.000000e+00
20,4.710831e+02,4.683261,4.704813,-4.464505,-3.168291e+04,-3.182872e+04,3.020300e+04,0.000000e+00,0.000000e+00
21,4.753415e+02,-4.172353,-4.417639,-5.203454,2.835385e+04,3.002073e+04,3.536085e+04,0.000000e+00,0.000000e+00
22,4.803720e+02,5.020097,-4.229411,4.572822,-3.429486e+04,2.889328e+04,-3.123929e+04,0.000000e+00,0.000000e+00
