i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,2.192011e+00,5.374109,5.834810,1.036315,-1.148028e+03,-1.246444e+03,-2.213797e+02,0.000000e+00,0.000000e+00
1,2.192011e+00,1.312008,6.641518,-4.262496,-2.802738e+02,-1.418775e+03,9.105631e+02,0.000000e+00,0.000000e+00
2,2.192011e+00,7.322249,-3.185409,-0.487684,-1.564194e+03,6.804735e+02,1.041801e+02,0.000000e+00,0.000000e+00
3,2.192011e+00,7.778017,1.716650,-0.745365,-1.661556e+03,-3.667142e+02,1.592263e+02,0.000000e+00,0.000000e+00
4,4.830661e+00,1.665659,0.080629,7.824262,-5.282190e+02,-2.556944e+01,-2.481255e+03,0.000000e+00,0.000000e+00
5,4.830661e+00,-0.671056,-1.599362,-7.809720,2.128075e+02,5.071948e+02,2.476643e+03,7.853868e-02,3.793937e-01
6,4.830661e+00,-6.981656,-1.192689,-3.719406,2.214045e+03,3.782293e+02,1.179510e+03,4.134164e-01,1.997075e+00
7,4.830661e+00,-1.641088,-5.182342,-5.869426,5.204269e+02,1.643441e+03,1.861331e+03,6.866595e-01,3.317020e+00
8,4.830661e+00,6.560286,2.016607,4.110467,-2.080419e+03,-6.395126e+02,-1.303524e+03,0.000000e+00,0.000000e+00
9,5.247975e+00,0.293739,-7.288808,3.284355,-9.709187e+01,2.409223e+03,-1.085602e+03,0.000000e+00,0.000000e+00
10,5.247975e+00,5.563296,-0.612415,-5.716177,-1.838877e+03,2.024259e+02,1.889410e+03,0.000000e+00,0.000000e+00
11,5.247975e+00,2.544165,1.250060,-7.480947,-8.409416e+02,-4.131916e+02,2.472732e+03,0.000000e+00,0.000000e+00
12,5.247975e+00,-7.351896,3.104337,0.559205,2.430076e+03,-1.026099e+03,-1.848383e+02,0.000000e+00,0.000000e+00
13,7.978704e+00,-0.622884,3.947690,6.930206,2.538623e+02,-1.608918e+03,-2.824470e+03,0.000000e+00,0.000000e+00
14,7.978704e+00,1.210798,-0.907235,7.855628,-4.934722e+02,3.697522e+02,-3.201634e+03,0.000000e+00,0.000000e+00
15,7.978704e+00,-6.738847,-0.191557,4.307116,2.746480e+03,7.807100e+01,-1.755405e+03,0.000000e+00,0.000000e+00
16,7.978704e+00,-2.248000,0.085118,7.677190,9.161935e+02,-3.469046e+01,-3.128910e+03,0.000000e+00,0.000000e+00
17,8.239997e+00,6.687549,3.341530,2.847957,-2.769843e+03,-1.383992e+03,-1.179564e+03,0.000000e+00,0.000000e+00
18,8.239997e+00,6.812767,-4.097687,0.891717,-2.821706e+03,1.697176e+03,-3.693305e+02,0.000000e+00,0.000000e+00
19,8.239997e+00,5.027028,1.636314,-6.004287,-2.082090e+03,-6.777270e+02,2.486850e+03,0.000000e+00,0.000000e+00
20,8.239997e+00,4.683261,4.704813,-4.464505,-1.939709e+03,-1.948635e+03,1.849105e+03,0.000000e+00,0.000000e+00
21,8.239997e+00,-4.172353,-4.417639,-5.203454,1.728101e+03,1.829694e+03,2.155162e+03,9.837214e-01,8.105861e+00
22,8.505500e+00,5.020097,-4.229411,4.572822,-2.112451e+03,1.779732e+03,-1.924239e+03,0.000000e+00,0.000000e+00
23,8.505500e+00,-3.708683,-0.310028,-7.081635,1.560610e+03,1.304592e+02,2.979944e+03,1.962058e-01,1.668829e+00
24,8.505500e+00,4.197759,-6.477876,2.101417,-1.766412e+03,2.725883e+03,-8.842737e+02,0.000000e+00,0.000000e+00
25,8.505500e+00,-4.164990,0.851143,6.777051,1.752623e+03,-3.581602e+02,-2.851775e+03,0.000000e+00,0.000000e+00
26,8.775213e+00,-0.746607,-0.360855,7.956907,3.191136e+02,1.542362e+02,-3.400931e+03,0.000000e+00,0.000000e+00
27,8.775213e+00,-5.686856,0.054309,-5.626431,2.430668e+03,-2.321284e+01,2.404842e+03,2.178062e-01,1.911296e+00
28,8.775213e+00,2.946127,-2.414342,-7.035005,-1.259230e+03,1.031935e+03,3.006892e+03,0.000000e+00,0.000000e+00
29,8.775213e+00,0.739100,3.100149,7.337766,-3.159053e+02,-1.325062e+03,-3.136298e+03,0.000000e+00,0.000000e+00
30,1.190411e+01,-1.186670,7.619905,2.128112,5.907489e+02,-3.793348e+03,-1.059418e+03,0.000000e+00,0.000000e+00
31,1.190411e+01,-1.367523,-5.301197,5.833283,6.807815e+02,2.639046e+03,-2.903930e+03,0.000000e+00,0.000000e+00
32,1.190411e+01,-2.925177,6.474259,-3.677949,1.456214e+03,-3.223021e+03,1.830960e+03,0.000000e+00,0.000000e+00
33,1.190411e+01,-3.138961,-6.819774,2.763622,1.562640e+03,3.395026e+03,-1.375789e+03,1.124875e-31,1.339063e-30
34,1.353968e+01,2.239337,2.983805,-7.076883,-1.188908e+03,-1.584161e+03,3.757258e+03,0.000000e+00,0.000000e+00
35,1.353968e+01,3.450468,-0.992849,7.149023,-1.831922e+03,5.271233e+02,-3.795558e+03,0.000000e+00,0.000000e+00
36,1.353968e+01,-6.581989,4.248959,-1.619805,3.494508e+03,-2.255856e+03,8.599864e+02,0.000000e+00,0.000000e+00
37,1.353968e+01,-0.972814,0.070325,-7.940320,5.164865e+02,-3.733720e+01,4.215673e+03,1.481668e-03,2.006132e-02
38,1.353968e+01,2.281723,6.986139,-3.160317,-1.211412e+03,-3.709079e+03,1.677875e+03,0.000000e+00,0.000000e+00
39,1.387943e+01,-2.697425,-3.774866,-6.517230,1.449973e+03,2.029140e+03,3.503269e+03,7.505576e-01,1.041731e+01
40,1.387943e+01,-4.715940,0.703502,6.423783,2.535005e+03,-3.781602e+02,-3.453038e+03,0.000000e+00,0.000000e+00
41,1.387943e+01,2.814009,-1.999630,7.216844,-1.512641e+03,1.074880e+03,-3.879339e+03,0.000000e+00,0.000000e+00
42,1.387943e+01,-2.377674,1.502366,-7.489297,1.278094e+03,-8.075811e+02,4.025793e+03,5.032437e-05,6.984735e-04
43,1.422338e+01,3.823259,6.212548,3.284347,-2.080462e+03,-3.380616e+03,-1.787208e+03,0.000000e+00,0.000000e+00
44,1.422338e+01,5.234348,5.945433,1.119563,-2.848320e+03,-3.235263e+03,-6.092210e+02,0.000000e+00,0.000000e+00
45,1.422338e+01,-1.628092,0.503105,-7.816406,8.859414e+02,-2.737693e+02,4.253371e+03,1.559571e-03,2.218237e-02
46,1.422338e+01,0.489114,2.204324,-7.674746,-2.661559e+02,-1.199503e+03,4.176285e+03,0.000000e+00,0.000000e+00
